Date,Open,High,Low,Close,Volume,Change,Delta,Change_Ratio,Delta_Ratio,Variance,SMA,EMA,MACD,MACD_Signal,MACD_Hist,OBV,DX,Aroon Up,Aroon Down,aroon_check,aroon_gap,Aroon Buying Signal,bband_upper,bband_middle,bband_lower,BBW,RSI,Volume Analysis,Value Analysis,ADX,Trend Strength
2023-07-21,0.13,0.13,0.13,0.13,0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,-0.01,-0.0,-0.0,1146131,63.66,51.67,8.33,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.67,50.14,Target Volume,Expected Range,56.79,Very Strong Trend
2023-07-20,0.13,0.13,0.13,0.13,5,0.0,0.0,0.0,0.0,0.0,0.14,0.14,-0.01,-0.0,-0.0,1146131,63.66,53.33,10.0,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.67,50.14,Target Volume,Expected Range,56.67,Very Strong Trend
2023-07-19,0.13,0.13,0.13,0.13,452,-0.0,0.0,-2.42,2.42,0.0,0.14,0.14,-0.0,0.0,-0.01,1146131,63.66,55.0,11.67,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.67,50.14,Target Volume,Expected Range,56.55,Very Strong Trend
2023-07-18,0.12,0.12,0.12,0.12,5,0.0,0.0,0.0,0.0,0.0,0.14,0.14,-0.0,0.0,-0.01,1145679,63.41,56.67,13.33,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.66,49.61,Target Volume,Expected Range,56.43,Very Strong Trend
2023-07-17,0.12,0.12,0.12,0.12,237,-0.0,0.0,-0.08,0.08,0.0,0.14,0.14,-0.0,0.0,-0.01,1145679,63.41,58.33,15.0,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.67,49.61,Target Volume,Expected Range,56.31,Very Strong Trend
2023-07-14,0.12,0.13,0.12,0.12,710,0.0,0.01,0.08,6.31,0.0,0.14,0.14,-0.0,0.0,-0.0,1145442,63.41,60.0,16.67,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.67,49.26,Target Volume,Expected Range,56.19,Very Strong Trend
2023-07-13,0.14,0.14,0.14,0.14,29,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.01,-0.0,1146152,66.84,61.67,18.33,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.67,52.03,Target Volume,Expected Range,56.07,Very Strong Trend
2023-07-12,0.14,0.14,0.14,0.14,100,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.01,-0.0,1146152,66.84,63.33,20.0,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.68,52.03,Target Volume,Expected Range,55.89,Very Strong Trend
2023-07-11,0.14,0.14,0.14,0.14,1,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.01,0.01,-0.0,1146152,66.84,65.0,21.67,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.7,52.03,Target Volume,Expected Range,55.7,Very Strong Trend
2023-07-10,0.16,0.16,0.1,0.14,3157,-0.02,0.06,-11.05,42.67,0.03,0.14,0.14,0.01,0.01,0.0,1146152,66.84,66.67,23.33,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.71,52.03,Target Volume,Expected Range,55.51,Very Strong Trend
2023-07-07,0.21,0.21,0.21,0.21,200,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.01,0.01,0.0,1149309,83.98,68.33,25.0,1.0,43.33,Weak Buy Signal,0.18,0.14,0.09,0.72,61.65,Trending Low,Bearish Trend,55.32,Very Strong Trend
2023-07-06,0.16,0.16,0.16,0.16,0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.01,0.01,-0.0,1149109,83.16,70.0,26.67,1.0,43.33,Weak Buy Signal,0.18,0.13,0.09,0.67,55.43,Target Volume,Expected Range,54.84,Very Strong Trend
